neg_name,chrom,start,end,strand,gene_id,transcript_id,parent_id,gene,transcript,CDS,3utr,5utr,pseudogen,notes,interval
rejected_noCDS_c12.1330,LinJ.12,581574,586501,+,LINF_120017600,,,True,False,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1330,LinJ.12,581574,586501,+,,LINF_12T0017600,LINF_120017600,False,True,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1340T,LinJ.12,581574,586501,+,LINF_120017600,,,True,False,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1340T,LinJ.12,581574,586501,+,,LINF_12T0017600,LINF_120017600,False,True,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1350U,LinJ.12,581574,586501,+,LINF_120017600,,,True,False,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1350U,LinJ.12,581574,586501,+,,LINF_12T0017600,LINF_120017600,False,True,False,False,False,,alpha/beta_hydrolase,"[581574, 586501]"
rejected_noCDS_c12.1330,LinJ.12,583472,586501,+,,,LINF_12T0017600,False,False,False,True,False,,,"[583472, 586501]"
rejected_noCDS_c12.1340T,LinJ.12,583472,586501,+,,,LINF_12T0017600,False,False,False,True,False,,,"[583472, 586501]"
rejected_noCDS_c12.1350U,LinJ.12,583472,586501,+,,,LINF_12T0017600,False,False,False,True,False,,,"[583472, 586501]"
rejected_noCDS_c13.1360,LinJ.13,21177,25140,-,LINF_130005800,,,True,False,False,False,False,,carboxypeptidase|CP1,"[21177, 25140]"
rejected_noCDS_c13.1360,LinJ.13,21177,25140,-,,LINF_13T0005800,LINF_130005800,False,True,False,False,False,,carboxypeptidase|CP1,"[21177, 25140]"
rejected_noCDS_c13.1360,LinJ.13,21177,23361,-,,,LINF_13T0005800,False,False,False,True,False,,,"[21177, 23361]"
rejected_noCDS_c13.1370,LinJ.13,25141,30558,-,LINF_130005900,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[25141, 30558]"
rejected_noCDS_c13.1370,LinJ.13,25141,30558,-,,LINF_13T0005900,LINF_130005900,False,True,False,False,False,,hypothetical_protein_-_conserved,"[25141, 30558]"
rejected_noCDS_c13.1370,LinJ.13,25141,28875,-,,,LINF_13T0005900,False,False,False,True,False,,,"[25141, 28875]"
rejected_noCDS_c13.1380,LinJ.13,64984,69230,-,LINF_130007000,,,True,False,False,False,False,,Triglyceride_lipase_-_putative,"[64984, 69230]"
rejected_noCDS_c13.1380,LinJ.13,64984,69230,-,,LINF_13T0007000,LINF_130007000,False,True,False,False,False,,Triglyceride_lipase_-_putative,"[64984, 69230]"
rejected_noCDS_c13.1380,LinJ.13,64984,66322,-,,,LINF_13T0007000,False,False,False,True,False,,,"[64984, 66322]"
rejected_noCDS_c13.1390,LinJ.13,144368,146861,+,LINF_130009450,,,True,False,False,False,False,,,"[144368, 146861]"
rejected_noCDS_c13.1390,LinJ.13,144368,146861,+,,LINF_13T0009450,LINF_130009450,False,True,False,False,False,,,"[144368, 146861]"
rejected_noCDS_c13.1400,LinJ.13,413449,414617,-,LINF_130016950,,,True,False,False,False,False,,,"[413449, 414617]"
rejected_noCDS_c13.1400,LinJ.13,413449,414617,-,,LINF_13T0016950,LINF_130016950,False,True,False,False,False,,,"[413449, 414617]"
rejected_noCDS_c14.1410,LinJ.14,162580,166213,+,LINF_140010000,,,True,False,False,False,False,,Cystathionine_beta-lyase,"[162580, 166213]"
rejected_noCDS_c14.1410,LinJ.14,162580,166213,+,,LINF_14T0010000,LINF_140010000,False,True,False,False,False,,Cystathionine_beta-lyase,"[162580, 166213]"
rejected_noCDS_c14.1410,LinJ.14,164234,166213,+,,,LINF_14T0010000,False,False,False,True,False,,,"[164234, 166213]"
rejected_noCDS_c14.1430V,LinJ.14,255152,267139,-,LINF_140012400,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1430V,LinJ.14,255152,267139,-,,LINF_14T0012400,LINF_140012400,False,True,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1430V,LinJ.14,255152,266070,-,,,LINF_14T0012400,False,False,False,True,False,,,"[255152, 266070]"
rejected_noCDS_c14.1440V,LinJ.14,255152,267139,-,LINF_140012400,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1440V,LinJ.14,255152,267139,-,,LINF_14T0012400,LINF_140012400,False,True,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1440V,LinJ.14,255152,266070,-,,,LINF_14T0012400,False,False,False,True,False,,,"[255152, 266070]"
rejected_noCDS_c14.1450V,LinJ.14,255152,267139,-,LINF_140012400,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1450V,LinJ.14,255152,267139,-,,LINF_14T0012400,LINF_140012400,False,True,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1450V,LinJ.14,255152,266070,-,,,LINF_14T0012400,False,False,False,True,False,,,"[255152, 266070]"
rejected_noCDS_c14.1460V,LinJ.14,255152,267139,-,LINF_140012400,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1460V,LinJ.14,255152,267139,-,,LINF_14T0012400,LINF_140012400,False,True,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1460V,LinJ.14,255152,266070,-,,,LINF_14T0012400,False,False,False,True,False,,,"[255152, 266070]"
rejected_noCDS_c14.1470V,LinJ.14,255152,267139,-,LINF_140012400,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1470V,LinJ.14,255152,267139,-,,LINF_14T0012400,LINF_140012400,False,True,False,False,False,,Ketoacyl-CoA_synthase|Fatty_acid_elongase|ELO-3,"[255152, 267139]"
rejected_noCDS_c14.1470V,LinJ.14,255152,266070,-,,,LINF_14T0012400,False,False,False,True,False,,,"[255152, 266070]"
rejected_noCDS_c14.1480,LinJ.14,280945,285205,-,LINF_140012800,,,True,False,False,False,False,,Ketoacyl-CoA_synthase|fatty_acid_elongase|ELO-3,"[280945, 285205]"
rejected_noCDS_c14.1480,LinJ.14,280945,285205,-,,LINF_14T0012800,LINF_140012800,False,True,False,False,False,,Ketoacyl-CoA_synthase|fatty_acid_elongase|ELO-3,"[280945, 285205]"
rejected_noCDS_c14.1480,LinJ.14,280945,283797,-,,,LINF_14T0012800,False,False,False,True,False,,,"[280945, 283797]"
rejected_noCDS_c14.1490V,LinJ.14,285611,287461,-,LINF_140012850,,,True,False,False,False,False,,,"[285611, 287461]"
rejected_noCDS_c14.1490V,LinJ.14,285611,287461,-,,LINF_14T0012850,LINF_140012850,False,True,False,False,False,,,"[285611, 287461]"
rejected_noCDS_c14.1500,LinJ.14,402446,408212,-,LINF_140015500,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[402446, 408212]"
rejected_noCDS_c14.1500,LinJ.14,402446,408212,-,,LINF_14T0015500,LINF_140015500,False,True,False,False,False,,hypothetical_protein_-_conserved,"[402446, 408212]"
rejected_noCDS_c14.1500,LinJ.14,402446,404022,-,,,LINF_14T0015500,False,False,False,True,False,,,"[402446, 404022]"
rejected_noCDS_c14.1510,LinJ.14,575947,582294,+,LINF_140019400,,,True,False,False,False,False,,Protein_kinase_(STE_family),"[575947, 582294]"
rejected_noCDS_c14.1510,LinJ.14,575947,582294,+,,LINF_14T0019400,LINF_140019400,False,True,False,False,False,,Protein_kinase_(STE_family),"[575947, 582294]"
rejected_noCDS_c14.1510,LinJ.14,579893,582294,+,,,LINF_14T0019400,False,False,False,True,False,,,"[579893, 582294]"
rejected_noCDS_c14.1520,LinJ.14,598416,600364,+,LINF_140019950,,,True,False,False,False,False,unknown,pteridine_transporter,"[598416, 600364]"
rejected_noCDS_c14.1520,LinJ.14,598416,600364,+,,LINF_14T0019950,LINF_140019950,False,True,False,False,False,,pteridine_transporter,"[598416, 600364]"
rejected_noCDS_c14.1520,LinJ.14,599003,599842,+,,LINF_14T0019950,LINF_14T0019950,False,False,True,False,False,,,"[599003, 599842]"
rejected_noCDS_c14.1540W,LinJ.14,655102,656077,+,LINF_140021450,,,True,False,False,False,False,,,"[655102, 656077]"
rejected_noCDS_c14.1540W,LinJ.14,655102,656077,+,,LINF_14T0021450,LINF_140021450,False,True,False,False,False,,,"[655102, 656077]"
rejected_noCDS_c15.1550,LinJ.15,38563,40418,-,LINF_150006150,,,True,False,False,False,False,,,"[38563, 40418]"
rejected_noCDS_c15.1550,LinJ.15,38563,40418,-,,LINF_15T0006150,LINF_150006150,False,True,False,False,False,,,"[38563, 40418]"
rejected_noCDS_c15.1560,LinJ.15,77396,79634,-,LINF_150007000,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[77396, 79634]"
rejected_noCDS_c15.1560,LinJ.15,77396,79634,-,,LINF_15T0007000,LINF_150007000,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[77396, 79634]"
rejected_noCDS_c15.1560,LinJ.15,77396,78628,-,,,LINF_15T0007000,False,False,False,True,False,,,"[77396, 78628]"
rejected_noCDS_c15.1570,LinJ.15,81381,85480,-,LINF_150007200,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[81381, 85480]"
rejected_noCDS_c15.1570,LinJ.15,81381,85480,-,,LINF_15T0007200,LINF_150007200,False,True,False,False,False,,hypothetical_protein_-_conserved,"[81381, 85480]"
rejected_noCDS_c15.1570,LinJ.15,81381,83746,-,,,LINF_15T0007200,False,False,False,True,False,,,"[81381, 83746]"
rejected_noCDS_c15.1580,LinJ.15,151001,152466,+,LINF_150009600,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[151001, 152466]"
rejected_noCDS_c15.1580,LinJ.15,151001,152466,+,,LINF_15T0009600,LINF_150009600,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[151001, 152466]"
rejected_noCDS_c15.1580,LinJ.15,151500,152466,+,,,LINF_15T0009600,False,False,False,True,False,,,"[151500, 152466]"
rejected_noCDS_c15.1580,LinJ.15,152817,154532,+,LINF_150009700,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[152817, 154532]"
rejected_noCDS_c15.1580,LinJ.15,152817,154532,+,,LINF_15T0009700,LINF_150009700,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[152817, 154532]"
rejected_noCDS_c15.1580,LinJ.15,152817,153094,+,,,LINF_15T0009700,False,False,False,False,True,,,"[152817, 153094]"
rejected_noCDS_c15.1600,LinJ.15,286973,288730,+,LINF_150013750,,,True,False,False,False,False,,,"[286973, 288730]"
rejected_noCDS_c15.1600,LinJ.15,286973,288730,+,,LINF_15T0013750,LINF_150013750,False,True,False,False,False,,,"[286973, 288730]"
rejected_noCDS_c15.1590X,LinJ.15,286973,288730,+,LINF_150013750,,,True,False,False,False,False,,,"[286973, 288730]"
rejected_noCDS_c15.1590X,LinJ.15,286973,288730,+,,LINF_15T0013750,LINF_150013750,False,True,False,False,False,,,"[286973, 288730]"
rejected_noCDS_c15.1610X,LinJ.15,306215,309145,+,LINF_150014000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[306215, 309145]"
rejected_noCDS_c15.1610X,LinJ.15,306215,309145,+,,LINF_15T0014000,LINF_150014000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[306215, 309145]"
rejected_noCDS_c15.1610X,LinJ.15,308258,309145,+,,,LINF_15T0014000,False,False,False,True,False,,,"[308258, 309145]"
rejected_noCDS_c15.1610X,LinJ.15,309377,310768,+,LINF_150014050,,,True,False,False,False,False,,,"[309377, 310768]"
rejected_noCDS_c15.1610X,LinJ.15,309377,310768,+,,LINF_15T0014050,LINF_150014050,False,True,False,False,False,,,"[309377, 310768]"
rejected_noCDS_c15.1620,LinJ.15,341184,342366,+,LINF_150015150,,,True,False,False,False,False,,,"[341184, 342366]"
rejected_noCDS_c15.1620,LinJ.15,341184,342366,+,,LINF_15T0015150,LINF_150015150,False,True,False,False,False,,,"[341184, 342366]"
rejected_noCDS_c15.1630,LinJ.15,353060,362858,-,LINF_150015400,,,True,False,False,False,False,,"ATP-binding_cassette_protein_subfamily_A,_member_7|ABCA7","[353060, 362858]"
rejected_noCDS_c15.1630,LinJ.15,353060,362858,-,,LINF_15T0015400,LINF_150015400,False,True,False,False,False,,"ATP-binding_cassette_protein_subfamily_A,_member_7|ABCA7","[353060, 362858]"
rejected_noCDS_c15.1630,LinJ.15,353060,354079,-,,,LINF_15T0015400,False,False,False,True,False,,,"[353060, 354079]"
rejected_noCDS_c15.1640,LinJ.15,353060,362858,-,LINF_150015400,,,True,False,False,False,False,,"ATP-binding_cassette_protein_subfamily_A,_member_7|ABCA7","[353060, 362858]"
rejected_noCDS_c15.1640,LinJ.15,353060,362858,-,,LINF_15T0015400,LINF_150015400,False,True,False,False,False,,"ATP-binding_cassette_protein_subfamily_A,_member_7|ABCA7","[353060, 362858]"
rejected_noCDS_c15.1640,LinJ.15,353060,354079,-,,,LINF_15T0015400,False,False,False,True,False,,,"[353060, 354079]"
rejected_noCDS_c15.1650,LinJ.15,403941,408129,-,LINF_150016600,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[403941, 408129]"
rejected_noCDS_c15.1650,LinJ.15,403941,408129,-,,LINF_15T0016600,LINF_150016600,False,True,False,False,False,,hypothetical_protein_-_conserved,"[403941, 408129]"
rejected_noCDS_c15.1650,LinJ.15,403941,405017,-,,,LINF_15T0016600,False,False,False,True,False,,,"[403941, 405017]"
rejected_noCDS_c15.1660,LinJ.15,516435,518062,-,LINF_150019850,,,True,False,False,False,False,,,"[516435, 518062]"
rejected_noCDS_c15.1660,LinJ.15,516435,518062,-,,LINF_15T0019850,LINF_150019850,False,True,False,False,False,,,"[516435, 518062]"
rejected_noCDS_c15.1670,LinJ.15,516435,518062,-,LINF_150019850,,,True,False,False,False,False,,,"[516435, 518062]"
rejected_noCDS_c15.1670,LinJ.15,516435,518062,-,,LINF_15T0019850,LINF_150019850,False,True,False,False,False,,,"[516435, 518062]"
rejected_noCDS_c15.1680,LinJ.15,533299,538251,-,LINF_150020400,,,True,False,False,False,False,,SET13,"[533299, 538251]"
rejected_noCDS_c15.1680,LinJ.15,533299,538251,-,,LINF_15T0020400,LINF_150020400,False,True,False,False,False,,SET13,"[533299, 538251]"
rejected_noCDS_c15.1680,LinJ.15,533299,535790,-,,,LINF_15T0020400,False,False,False,True,False,,,"[533299, 535790]"
rejected_noCDS_c16.1690,LinJ.16,39007,40952,-,LINF_160006600,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[39007, 40952]"
rejected_noCDS_c16.1690,LinJ.16,39007,40952,-,,LINF_16T0006600,LINF_160006600,False,True,False,False,False,,hypothetical_protein_-_conserved,"[39007, 40952]"
rejected_noCDS_c16.1690,LinJ.16,39007,40031,-,,,LINF_16T0006600,False,False,False,True,False,,,"[39007, 40031]"
rejected_noCDS_c16.1700,LinJ.16,79709,81720,-,LINF_160007600,,,True,False,False,False,False,,Protein_tyrosine_phosphatase_PRL-2,"[79709, 81720]"
rejected_noCDS_c16.1700,LinJ.16,79709,81720,-,,LINF_16T0007600,LINF_160007600,False,True,False,False,False,,Protein_tyrosine_phosphatase_PRL-2,"[79709, 81720]"
rejected_noCDS_c16.1700,LinJ.16,79709,80768,-,,,LINF_16T0007600,False,False,False,True,False,,,"[79709, 80768]"
rejected_noCDS_c16.1710,LinJ.16,119725,123450,-,LINF_160008700,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[119725, 123450]"
rejected_noCDS_c16.1710,LinJ.16,119725,123450,-,,LINF_16T0008700,LINF_160008700,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[119725, 123450]"
rejected_noCDS_c16.1710,LinJ.16,119725,121232,-,,,LINF_16T0008700,False,False,False,True,False,,,"[119725, 121232]"
rejected_noCDS_c16.1730,LinJ.16,152179,154521,-,LINF_160009550,,,True,False,False,False,False,,,"[152179, 154521]"
rejected_noCDS_c16.1730,LinJ.16,152179,154521,-,,LINF_16T0009550,LINF_160009550,False,True,False,False,False,,,"[152179, 154521]"
rejected_noCDS_c16.1740,LinJ.16,199606,202122,-,LINF_160011100,,,True,False,False,False,False,,dihydroorotase,"[199606, 202122]"
rejected_noCDS_c16.1740,LinJ.16,199606,202122,-,,LINF_16T0011100,LINF_160011100,False,True,False,False,False,,dihydroorotase,"[199606, 202122]"
rejected_noCDS_c16.1740,LinJ.16,199606,200796,-,,,LINF_16T0011100,False,False,False,True,False,,,"[199606, 200796]"
rejected_noCDS_c16.1750,LinJ.16,261021,264527,-,LINF_160013000,,,True,False,False,False,False,,transaldolase,"[261021, 264527]"
rejected_noCDS_c16.1750,LinJ.16,261021,264527,-,,LINF_16T0013000,LINF_160013000,False,True,False,False,False,,transaldolase,"[261021, 264527]"
rejected_noCDS_c16.1750,LinJ.16,261021,263376,-,,,LINF_16T0013000,False,False,False,True,False,,,"[261021, 263376]"
rejected_noCDS_c16.1760Y,LinJ.16,371773,376703,+,LINF_160015800,,,True,False,False,False,False,,protein_of_unknown_function_(DUF3184),"[371773, 376703]"
rejected_noCDS_c16.1760Y,LinJ.16,371773,376703,+,,LINF_16T0015800,LINF_160015800,False,True,False,False,False,,protein_of_unknown_function_(DUF3184),"[371773, 376703]"
rejected_noCDS_c16.1760Y,LinJ.16,375214,376703,+,,,LINF_16T0015800,False,False,False,True,False,,,"[375214, 376703]"
rejected_noCDS_c16.1770Y,LinJ.16,377060,383329,+,LINF_160015820,,,True,False,False,False,False,,protein_of_unknown_function_(DUF3184),"[377060, 383329]"
rejected_noCDS_c16.1770Y,LinJ.16,377060,383329,+,,LINF_16T0015820,LINF_160015820,False,True,False,False,False,,protein_of_unknown_function_(DUF3184),"[377060, 383329]"
rejected_noCDS_c16.1770Y,LinJ.16,380258,383329,+,,,LINF_16T0015820,False,False,False,True,False,,,"[380258, 383329]"
rejected_noCDS_c16.1780,LinJ.16,383706,385908,+,LINF_160015840,,,True,False,False,False,False,,,"[383706, 385908]"
rejected_noCDS_c16.1780,LinJ.16,383706,385908,+,,LINF_16T0015840,LINF_160015840,False,True,False,False,False,,,"[383706, 385908]"
rejected_noCDS_c16.1790,LinJ.16,555859,561408,-,LINF_160019700,,,True,False,False,False,False,,OTU-like_cysteine_protease_-_putative,"[555859, 561408]"
rejected_noCDS_c16.1790,LinJ.16,555859,561408,-,,LINF_16T0019700,LINF_160019700,False,True,False,False,False,,OTU-like_cysteine_protease_-_putative,"[555859, 561408]"
rejected_noCDS_c16.1790,LinJ.16,555859,557567,-,,,LINF_16T0019700,False,False,False,True,False,,,"[555859, 557567]"
rejected_noCDS_c16.1800,LinJ.16,603494,611700,-,LINF_160020900,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[603494, 611700]"
rejected_noCDS_c16.1800,LinJ.16,603494,611700,-,,LINF_16T0020900,LINF_160020900,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[603494, 611700]"
rejected_noCDS_c16.1800,LinJ.16,603494,608917,-,,,LINF_16T0020900,False,False,False,True,False,,,"[603494, 608917]"
rejected_noCDS_c16.1810,LinJ.16,603494,611700,-,LINF_160020900,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[603494, 611700]"
rejected_noCDS_c16.1810,LinJ.16,603494,611700,-,,LINF_16T0020900,LINF_160020900,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[603494, 611700]"
rejected_noCDS_c16.1810,LinJ.16,603494,608917,-,,,LINF_16T0020900,False,False,False,True,False,,,"[603494, 608917]"
rejected_noCDS_c16.1820,LinJ.16,686309,687633,+,LINF_160022925,,,True,False,False,False,False,,,"[686309, 687633]"
rejected_noCDS_c16.1820,LinJ.16,686309,687633,+,,LINF_16T0022925,LINF_160022925,False,True,False,False,False,,,"[686309, 687633]"
rejected_noCDS_c17.1830Z,LinJ.17,931,2725,-,LINF_170004900,,,True,False,False,False,False,,,"[931, 2725]"
rejected_noCDS_c17.1830Z,LinJ.17,931,2725,-,,LINF_17T0004900,LINF_170004900,False,True,False,False,False,,,"[931, 2725]"
rejected_noCDS_c17.1840,LinJ.17,62105,66524,-,LINF_170007350,,,True,False,False,False,False,,,"[62105, 66524]"
rejected_noCDS_c17.1840,LinJ.17,62105,66524,-,,LINF_17T0007350,LINF_170007350,False,True,False,False,False,,,"[62105, 66524]"
rejected_noCDS_c17.1850F,LinJ.17,62105,66524,-,LINF_170007350,,,True,False,False,False,False,,,"[62105, 66524]"
rejected_noCDS_c17.1850F,LinJ.17,62105,66524,-,,LINF_17T0007350,LINF_170007350,False,True,False,False,False,,,"[62105, 66524]"
rejected_noCDS_c17.1860,LinJ.17,177727,181043,-,LINF_170010000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[177727, 181043]"
rejected_noCDS_c17.1860,LinJ.17,177727,181043,-,,LINF_17T0010000,LINF_170010000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[177727, 181043]"
rejected_noCDS_c17.1860,LinJ.17,177727,178250,-,,,LINF_17T0010000,False,False,False,True,False,,,"[177727, 178250]"
rejected_noCDS_c17.1870,LinJ.17,389710,393557,-,LINF_170014800,,,True,False,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1870,LinJ.17,389710,393557,-,,LINF_17T0014800,LINF_170014800,False,True,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1870,LinJ.17,389710,391987,-,,,LINF_17T0014800,False,False,False,True,False,,,"[389710, 391987]"
rejected_noCDS_c17.1880,LinJ.17,389710,393557,-,LINF_170014800,,,True,False,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1880,LinJ.17,389710,393557,-,,LINF_17T0014800,LINF_170014800,False,True,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1880,LinJ.17,389710,391987,-,,,LINF_17T0014800,False,False,False,True,False,,,"[389710, 391987]"
rejected_noCDS_c17.1890,LinJ.17,389710,393557,-,LINF_170014800,,,True,False,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1890,LinJ.17,389710,393557,-,,LINF_17T0014800,LINF_170014800,False,True,False,False,False,,guanosine_monophosphate_reductase|GMPR,"[389710, 393557]"
rejected_noCDS_c17.1890,LinJ.17,389710,391987,-,,,LINF_17T0014800,False,False,False,True,False,,,"[389710, 391987]"
rejected_noCDS_c17.1900,LinJ.17,454894,459103,+,LINF_170016500,,,True,False,False,False,False,,Phosphorylated_CTD_interacting_factor_1_WW_domain_containing_protein_-_putative,"[454894, 459103]"
rejected_noCDS_c17.1900,LinJ.17,454894,459103,+,,LINF_17T0016500,LINF_170016500,False,True,False,False,False,,Phosphorylated_CTD_interacting_factor_1_WW_domain_containing_protein_-_putative,"[454894, 459103]"
rejected_noCDS_c17.1900,LinJ.17,458150,459103,+,,,LINF_17T0016500,False,False,False,True,False,,,"[458150, 459103]"
rejected_noCDS_c17.1920,LinJ.17,525829,527199,+,LINF_170017750,,,True,False,False,False,False,,,"[525829, 527199]"
rejected_noCDS_c17.1920,LinJ.17,525829,527199,+,,LINF_17T0017750,LINF_170017750,False,True,False,False,False,,,"[525829, 527199]"
rejected_noCDS_c17.1930,LinJ.17,527563,531143,+,LINF_170017800,,,True,False,False,False,False,,esterase-like_protein,"[527563, 531143]"
rejected_noCDS_c17.1930,LinJ.17,527563,531143,+,,LINF_17T0017800,LINF_170017800,False,True,False,False,False,,esterase-like_protein,"[527563, 531143]"
rejected_noCDS_c17.1930,LinJ.17,527563,528167,+,,,LINF_17T0017800,False,False,False,False,True,,,"[527563, 528167]"
rejected_noCDS_c17.1940AA,LinJ.17,562538,568030,+,LINF_170018700,,,True,False,False,False,False,,WW_domain_containing_protein_-_putative,"[562538, 568030]"
rejected_noCDS_c17.1940AA,LinJ.17,562538,568030,+,,LINF_17T0018700,LINF_170018700,False,True,False,False,False,,WW_domain_containing_protein_-_putative,"[562538, 568030]"
rejected_noCDS_c17.1940AA,LinJ.17,562538,562587,+,,,LINF_17T0018700,False,False,False,False,True,,,"[562538, 562587]"
rejected_noCDS_c17.1950AA,LinJ.17,580021,585507,+,LINF_170019100,,,True,False,False,False,False,unknown,hypothetical_protein_-_conserved,"[580021, 585507]"
rejected_noCDS_c17.1950AA,LinJ.17,580021,585507,+,,LINF_17T0019100,LINF_170019100,False,True,False,False,False,,hypothetical_protein_-_conserved,"[580021, 585507]"
rejected_noCDS_c17.1950AA,LinJ.17,583054,585507,+,,,LINF_17T0019100,False,False,False,True,False,,,"[583054, 585507]"
rejected_noCDS_c17.1960,LinJ.17,585508,591702,+,LINF_170019200,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[585508, 591702]"
rejected_noCDS_c17.1960,LinJ.17,585508,591702,+,,LINF_17T0019200,LINF_170019200,False,True,False,False,False,,hypothetical_protein_-_conserved,"[585508, 591702]"
rejected_noCDS_c17.1960,LinJ.17,588165,591702,+,,,LINF_17T0019200,False,False,False,True,False,,,"[588165, 591702]"
rejected_noCDS_c17.1970Z,LinJ.17,687597,689967,+,LINF_170022200,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[687597, 689967]"
rejected_noCDS_c17.1970Z,LinJ.17,687597,689967,+,,LINF_17T0022200,LINF_170022200,False,True,False,False,False,,hypothetical_protein_-_conserved,"[687597, 689967]"
rejected_noCDS_c17.1970Z,LinJ.17,688415,689967,+,,,LINF_17T0022200,False,False,False,True,False,,,"[688415, 689967]"
rejected_noCDS_c17.1970Z,LinJ.17,690110,690871,+,LINF_170022300,,,True,False,False,False,False,,,"[690110, 690871]"
rejected_noCDS_c17.1970Z,LinJ.17,690110,690871,+,,LINF_17T0022300,LINF_170022300,False,True,False,False,False,,,"[690110, 690871]"
rejected_noCDS_c18.1990,LinJ.18,162150,167192,-,LINF_180009000,,,True,False,False,False,False,,UDP-galactose_transporter|LPG5B,"[162150, 167192]"
rejected_noCDS_c18.1990,LinJ.18,162150,167192,-,,LINF_18T0009000,LINF_180009000,False,True,False,False,False,,UDP-galactose_transporter|LPG5B,"[162150, 167192]"
rejected_noCDS_c18.1990,LinJ.18,165272,167192,-,,,LINF_18T0009000,False,False,False,False,True,,,"[165272, 167192]"
rejected_noCDS_c18.1990,LinJ.18,167193,169438,-,LINF_180009100,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[167193, 169438]"
rejected_noCDS_c18.1990,LinJ.18,167193,169438,-,,LINF_18T0009100,LINF_180009100,False,True,False,False,False,,hypothetical_protein_-_conserved,"[167193, 169438]"
rejected_noCDS_c18.1990,LinJ.18,167193,168037,-,,,LINF_18T0009100,False,False,False,True,False,,,"[167193, 168037]"
rejected_noCDS_c18.2000,LinJ.18,238666,239602,+,LINF_180010950,,,True,False,False,False,False,,,"[238666, 239602]"
rejected_noCDS_c18.2000,LinJ.18,238666,239602,+,,LINF_18T0010950,LINF_180010950,False,True,False,False,False,,,"[238666, 239602]"
rejected_noCDS_c18.2010,LinJ.18,284231,290595,+,LINF_180012200,,,True,False,False,False,False,,citrate_synthase,"[284231, 290595]"
