qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_256_LinJ.21,Seq_203_LinJ.17,99.899,990,1,0,1,990,1,990,0.0,1823.0,990,990
Seq_256_LinJ.21,Seq_189_LinJ.17,99.388,980,6,0,1,980,980,1,0.0,1777.0,990,1094
Seq_256_LinJ.21,Seq_359_LinJ.28,98.523,745,11,0,1,745,21,765,0.0,1315.0,990,765
Seq_257_LinJ.22,Seq_257_LinJ.22,100.0,1000,0,0,1,1000,1,1000,0.0,1847.0,1000,1000
Seq_258_LinJ.22,Seq_258_LinJ.22,100.0,649,0,0,1,649,1,649,0.0,1199.0,649,649
Seq_259_LinJ.22,Seq_259_LinJ.22,100.0,607,0,0,1,607,1,607,0.0,1122.0,607,607
Seq_260_LinJ.22,Seq_260_LinJ.22,100.0,555,0,0,1,555,1,555,0.0,1026.0,555,555
Seq_261_LinJ.22,Seq_261_LinJ.22,100.0,173,0,0,1,173,1,173,1.5599999999999998e-89,320.0,173,173
Seq_262_LinJ.22,Seq_262_LinJ.22,100.0,1011,0,0,1,1011,1,1011,0.0,1868.0,1011,1011
Seq_263_LinJ.22,Seq_263_LinJ.22,100.0,578,0,0,1,578,1,578,0.0,1068.0,578,578
Seq_264_LinJ.22,Seq_264_LinJ.22,100.0,574,0,0,1,574,1,574,0.0,1061.0,574,574
Seq_265_LinJ.22,Seq_265_LinJ.22,100.0,678,0,0,1,678,1,678,0.0,1253.0,678,678
Seq_265_LinJ.22,Seq_5_LinJ.01,95.447,593,15,6,88,678,2817,3399,0.0,935.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,94.69,226,9,3,88,313,693,915,3.01e-97,348.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,94.248,226,10,3,88,313,1230,1452,1.4e-95,342.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,92.07,227,14,4,88,313,2016,2239,8.48e-88,316.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,92.411,224,13,4,88,311,2550,2769,8.48e-88,316.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,90.749,227,12,7,88,313,1757,1975,3.97e-81,294.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,94.475,181,7,3,88,267,1493,1671,1.44e-75,276.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,86.207,232,21,7,88,311,954,1182,5.25e-65,241.0,678,3406
Seq_265_LinJ.22,Seq_5_LinJ.01,89.894,188,10,5,88,267,2278,2464,8.78e-63,233.0,678,3406
Seq_265_LinJ.22,Seq_266_LinJ.22,92.857,224,12,4,88,311,19478,19697,1.8199999999999998e-89,322.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.857,224,12,4,88,311,19745,19964,1.8199999999999998e-89,322.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,93.119,218,13,2,94,311,21615,21830,2.36e-88,318.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,93.119,218,13,2,94,311,22151,22366,2.36e-88,318.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.411,224,13,4,88,311,21076,21295,8.48e-88,316.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.411,224,14,3,88,311,22414,22634,8.48e-88,316.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.411,224,13,4,88,311,22949,23168,8.48e-88,316.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.0,225,12,6,88,311,1622,1841,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,2693,2907,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,3485,3704,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,5616,5835,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,12,4,94,311,6688,6901,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,7747,7966,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,9080,9299,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,10681,10900,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,11482,11701,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,11749,11968,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,14,4,88,311,12016,12235,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,14688,14902,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,16023,16237,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,17090,17304,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,17623,17837,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,19216,19430,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.661,218,13,3,94,311,20017,20231,3.94e-86,311.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,13,5,88,311,1090,1308,1.42e-85,309.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,13,5,88,311,2157,2375,1.42e-85,309.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.964,224,13,5,88,311,8548,8766,1.42e-85,309.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,97.778,180,3,1,88,267,23742,23920,1.42e-85,309.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,1360,1574,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.556,225,14,5,88,311,5082,5302,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.556,225,13,6,88,311,6150,6369,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,7219,7433,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,9885,10099,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.518,224,15,4,88,311,10147,10366,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,10953,11167,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,11220,11434,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,12288,12502,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.518,224,15,4,88,311,12550,12769,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,13,4,94,311,13089,13302,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,13,4,94,311,13622,13835,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,13,4,94,311,14422,14635,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,13,4,94,311,15491,15704,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.556,225,14,5,88,311,16551,16771,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,16824,17038,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,17890,18104,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,18157,18371,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,13,4,94,311,18424,18637,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,92.202,218,14,3,94,311,20814,21028,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,94.5,200,8,3,94,293,21348,21544,1.84e-84,305.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.518,224,14,5,88,311,6417,6635,6.6e-84,303.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.518,224,14,5,88,311,15752,15970,6.6e-84,303.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,827,1042,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,3222,3437,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,4553,4768,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,8018,8233,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,15223,15438,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,14,4,94,311,21883,22098,2.37e-83,302.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.111,225,14,6,88,311,4281,4500,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,5354,5568,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,5888,6102,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,14,4,94,311,7486,7699,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,8286,8500,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,8818,9032,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,9351,9565,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,13,5,94,311,9618,9832,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,10419,10633,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,12822,13036,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,13355,13569,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,13888,14102,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.781,219,13,5,94,311,14155,14369,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.111,225,15,5,88,311,14950,15170,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,14,4,94,311,16290,16503,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,17357,17571,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,15,3,94,311,22687,22901,8.54e-83,300.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,96.667,180,4,2,88,267,4018,4195,3.07e-82,298.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,13,5,94,311,20285,20497,3.07e-82,298.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.743,218,13,5,94,311,20550,20762,3.07e-82,298.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.364,220,14,4,94,311,1893,2109,1.1e-81,296.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,96.154,182,6,1,88,269,23479,23659,1.1e-81,296.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.324,219,14,5,94,311,3757,3971,3.97e-81,294.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,91.324,219,14,5,94,311,4820,5034,3.97e-81,294.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,97.126,174,4,1,94,267,18690,18862,1.43e-80,292.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,97.126,174,4,1,94,267,18953,19125,1.43e-80,292.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,96.591,176,3,2,94,267,2960,3134,1.85e-79,289.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,95.58,181,5,3,88,267,2423,2601,6.65e-79,287.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,96.023,176,6,1,94,269,23221,23395,2.39e-78,285.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,95.455,176,5,2,94,267,6954,7128,4e-76,278.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,85.841,226,19,7,94,311,282,502,4.09e-61,228.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,85.345,232,19,7,88,311,550,774,1.47e-60,226.0,678,24324
Seq_265_LinJ.22,Seq_266_LinJ.22,86.387,191,18,4,87,269,4,194,2.48e-53,202.0,678,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,100.0,24324,0,0,1,24324,1,24324,0.0,44919.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.777,23797,135,119,284,23999,13,23734,0.0,42189.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.777,23797,135,121,13,23734,284,23999,0.0,42189.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.759,23534,126,119,557,23999,13,23471,0.0,41689.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.759,23534,126,121,13,23471,557,23999,0.0,41689.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.544,23281,144,135,829,23999,13,23208,0.0,40933.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.544,23281,144,137,13,23208,829,23999,0.0,40933.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.609,23009,134,132,1097,23999,13,22941,0.0,40546.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.609,23009,134,132,13,22941,1097,23999,0.0,40546.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.602,22749,139,125,1353,23999,3,22674,0.0,40082.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.602,22749,139,127,3,22674,1353,23999,0.0,40082.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.638,22471,129,126,1629,23999,13,22406,0.0,39637.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.638,22471,129,128,13,22406,1629,23999,0.0,39637.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.591,22211,141,119,1886,23999,3,22138,0.0,39124.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.591,22211,141,123,3,22138,1886,23999,0.0,39124.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.569,21936,136,116,2164,23999,13,21870,0.0,38605.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.569,21936,136,120,13,21870,2164,23999,0.0,38605.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.652,21666,120,122,2430,23999,13,21602,0.0,38234.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.652,21666,120,126,13,21602,2430,23999,0.0,38234.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.575,21397,139,116,2695,23999,13,21335,0.0,37670.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.575,21397,139,120,13,21335,2695,23999,0.0,37670.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.661,21128,121,118,2962,23999,13,21068,0.0,37299.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.661,21128,121,120,13,21068,2962,23999,0.0,37299.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.549,20875,137,115,3215,23999,3,20801,0.0,36718.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.549,20875,137,119,3,20801,3215,23999,0.0,36718.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.602,20598,125,110,3492,23999,13,20537,0.0,36291.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.602,20598,125,112,13,20537,3492,23999,0.0,36291.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.579,20334,122,111,3759,23999,13,20272,0.0,35794.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.579,20334,122,115,13,20272,3759,23999,0.0,35794.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.704,20058,111,102,4025,23999,13,20004,0.0,35462.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.704,20058,111,106,13,20004,4025,23999,0.0,35462.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.565,19795,131,106,4288,23999,13,19737,0.0,34840.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.565,19795,131,112,13,19737,4288,23999,0.0,34840.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.729,19519,113,98,4555,23999,13,19470,0.0,34546.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.729,19519,113,102,13,19470,4555,23999,0.0,34546.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.541,19264,141,97,4813,23999,3,19203,0.0,33888.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.541,19264,141,101,3,19203,4813,23999,0.0,33888.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.6,18994,117,105,5089,23999,13,18940,0.0,33464.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.6,18994,117,107,13,18940,5089,23999,0.0,33464.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.458,18740,137,100,5347,23999,3,18677,0.0,32865.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.458,18740,137,104,3,18677,5347,23999,0.0,32865.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.5,18465,123,106,5623,23999,13,18411,0.0,32422.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.5,18465,123,108,13,18411,5623,23999,0.0,32422.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.489,18198,121,104,5890,23999,13,18144,0.0,31940.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.489,18198,121,108,13,18144,5890,23999,0.0,31940.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.477,17929,123,105,6157,23999,13,17877,0.0,31458.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.477,17929,123,107,13,17877,6157,23999,0.0,31458.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.505,17661,117,102,6424,23999,13,17611,0.0,31015.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.505,17661,117,106,13,17611,6424,23999,0.0,31015.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.465,17392,125,99,6690,23999,13,17344,0.0,30507.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.465,17392,125,101,13,17344,6690,23999,0.0,30507.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.557,17121,115,89,6956,23999,13,17078,0.0,30127.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.557,17121,115,91,13,17078,6956,23999,0.0,30127.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.393,16860,129,98,7221,23999,13,16811,0.0,29503.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.393,16860,129,98,13,16811,7221,23999,0.0,29503.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.469,16591,115,94,7488,23999,13,16543,0.0,29102.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.469,16591,115,94,13,16543,7488,23999,0.0,29102.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.358,16326,127,94,7754,23999,13,16277,0.0,28533.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.358,16326,127,96,13,16277,7754,23999,0.0,28533.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.444,16068,111,93,8011,23999,3,16010,0.0,28158.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.444,16068,111,95,3,16010,8011,23999,0.0,28158.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.303,15792,128,90,8288,23999,13,15744,0.0,27549.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.303,15792,128,94,13,15744,8288,23999,0.0,27549.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.351,15528,111,97,8555,23999,13,15478,0.0,27122.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.351,15528,111,99,13,15478,8555,23999,0.0,27122.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.238,15266,134,84,8811,23999,3,15210,0.0,26576.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.238,15266,134,88,3,15210,8811,23999,0.0,26576.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.339,14987,118,87,9087,23999,13,14942,0.0,26175.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.339,14987,118,89,13,14942,9087,23999,0.0,26175.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.303,14729,121,84,9344,23999,3,14675,0.0,25695.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.303,14729,121,86,3,14675,9344,23999,0.0,25695.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.312,14452,117,83,9620,23999,13,14409,0.0,25218.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.312,14452,117,85,13,14409,9620,23999,0.0,25218.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.224,14186,123,78,9887,23999,13,14142,0.0,24681.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.224,14186,123,82,13,14142,9887,23999,0.0,24681.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.268,13917,116,78,10154,23999,13,13875,0.0,24249.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.268,13917,116,82,13,13875,10154,23999,0.0,24249.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.278,13650,111,77,10421,23999,13,13609,0.0,23791.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.278,13650,111,79,13,13609,10421,23999,0.0,23791.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.192,13384,116,82,10688,23999,13,13342,0.0,23259.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.192,13384,116,82,13,13342,10688,23999,0.0,23259.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.209,13120,104,84,10955,23999,13,13076,0.0,22805.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.209,13120,104,84,13,13076,10955,23999,0.0,22805.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.032,12853,122,86,11222,23999,13,12809,0.0,22212.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.032,12853,122,86,13,12809,11222,23999,0.0,22212.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.18,12582,106,78,11489,23999,13,12542,0.0,21852.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.18,12582,106,78,13,12542,11489,23999,0.0,21852.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.14,12311,114,75,11756,23999,13,12275,0.0,21359.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.14,12311,114,75,13,12275,11756,23999,0.0,21359.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.173,12042,109,71,12023,23999,13,12008,0.0,20916.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.173,12042,109,73,13,12008,12023,23999,0.0,20916.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.022,11779,114,72,12290,23999,13,11741,0.0,20351.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.022,11779,114,76,13,11741,12290,23999,0.0,20351.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.029,11515,102,77,12557,23999,13,11474,0.0,19891.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,98.029,11515,102,81,13,11474,12557,23999,0.0,19891.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.884,11250,109,78,12824,23999,13,11207,0.0,19337.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.884,11250,109,82,13,11207,12824,23999,0.0,19337.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.952,10985,92,87,13091,23999,13,10940,0.0,18916.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.952,10985,92,89,13,10940,13091,23999,0.0,18916.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.946,10713,98,75,13357,23999,13,10673,0.0,18452.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.946,10713,98,79,13,10673,13357,23999,0.0,18452.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.884,10445,101,79,13624,23999,13,10406,0.0,17954.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.884,10445,101,81,13,10406,13624,23999,0.0,17954.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.809,10179,102,78,13890,23999,13,10139,0.0,17450.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.809,10179,102,80,13,10139,13890,23999,0.0,17450.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.77,9911,102,77,14157,23999,13,9872,0.0,16968.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.77,9911,102,77,13,9872,14157,23999,0.0,16968.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.771,9644,96,74,14424,23999,13,9605,0.0,16508.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.771,9644,96,76,13,9605,14424,23999,0.0,16508.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.802,9374,95,72,14690,23999,13,9339,0.0,16066.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.802,9374,95,74,13,9339,14690,23999,0.0,16066.0,24324,24324
Seq_266_LinJ.22,Seq_266_LinJ.22,97.749,9108,92,75,14957,23999,13,9072,0.0,15579.0,24324,24324
